,text_tweet,username,syllables,periods,hyphens,commas,semicolons,exclamations,questions,quotes,dollars,percentages,ands,asterisks,pluses,equals,slashes,hashes,replies,retweets,links,smiles,bigsmiles,winks,bigwinks,unsures
469,@AmerUnderground @shakeyourbeauty @meredithclark @PrettyFabWriter @TheGoldMinedCo @Miss_Jessies,_AllisonMathews,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
470,Join me 8/13 @AmerUnderground to meet @shakeyourbeauty! Free #MissJessies gift bag w book! #theperfectfindlive https://t.co/px2AlSq6fa,_AllisonMathews,29,1,0,0,0,2,0,0,0,0,0,0,0,0,4,2,2,0,1,0,0,0,0,0
471,We're back! It's time for another insightful,_AllisonMathews,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,It's cold and rainy here but nothing can darken my day because I'm in Edinburgh speaking with… https://t.co/YWElMTayHd,_AllisonMathews,30,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
473,Thank you! Hope you’re doing well https://t.co/2GSHvOMuQt,_AllisonMathews,11,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
474,That moment when u get a shout out from @DIVA3482 on her Instagram for a job well done #2BeatHIV #redisthenewblack https://t.co/24IsfSrHaQ,_AllisonMathews,33,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0
475,please note my new handle is now: @_AllisonMathews!! https://t.co/e3MgfOshPM,_AllisonMathews,18,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
476,I think it’s time to change my Twitter handle…,_AllisonMathews,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,LOL this man knows how to get my attention! Thanks!  https://t.co/4bVRWJibnc,_AllisonMathews,14,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
478,@meredithclark tackles tough Q's: I’m A Black Female College Professor in Texas. Should I Get a Gun?: https://t.co/QcThr99kGj via @teamtrace,_AllisonMathews,31,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
479,diva3482's photo @thesherylralph is coming to Durham #2BeatHIv https://t.co/scTJdNLtTv,_AllisonMathews,17,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
480,@theluxblognc @WRAL's @WRALMikaya will be in the house! #redisthenewblack #2bearhiv https://t.co/qTXuSjFuDH,_AllisonMathews,23,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,3,0,1,0,0,0,0,0
481,Video from my Lightning Talk @theaocproject h/t @geesix https://t.co/a2lAea2FZ2 #2beathiv,_AllisonMathews,17,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0
482,@_el_boogie_ Hey! Can you send me your email/contact info via DM?,_AllisonMathews,16,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
483,@thesherylralph is coming to Durham 6/4 for #redisthenewblack HIV awareness fashion show! https://t.co/PLQzYqoldO https://t.co/W4xbVImKx2,_AllisonMathews,30,2,0,0,0,1,0,0,0,0,0,0,0,0,7,1,1,0,2,0,0,0,0,0
484,Register today! https://t.co/PLQzYqoldO https://t.co/p7bqx1tPnO,_AllisonMathews,11,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0
485,theaocproject's video https://t.co/LK2uveRMEp #innovateyourcool #2beathiv,_AllisonMathews,16,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
486,@tpowellabc11 @NCAIDSAction @NCCU @indyweek @k975  https://t.co/dDFFpjayMp,_AllisonMathews,12,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,1,0,0,0,0,0
487,@TheHerald_Sun @DurhamChamber @healthydurham @unc @uncglobalhealth  https://t.co/dDFFpjayMp,_AllisonMathews,19,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,1,0,0,0,0,0
488,@BLACKGIRLSROCK  https://t.co/dDFFpjayMp,_AllisonMathews,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
489,@ABC11_WTVD  https://t.co/dDFFpjayMp,_AllisonMathews,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
490,Huge collabo!! @2BeatHIV @Theluxblog  @thesherylralph https://t.co/7Z3HGlZRuh #RedistheNewBlackNC #theluxblognc #2beathiv #blackgirlsrock,_AllisonMathews,29,1,0,0,0,2,0,0,0,0,0,0,0,0,3,4,3,0,1,0,0,0,0,0
491,OMG!!! #ScandalABC,_AllisonMathews,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
492,"@theaocproject &amp  @2BeatHIV to co-host ""Pitch Perfect"" contest! Submit by 4/9 @BLACKGIRLSROCK @BlackGirlsCode https://t.co/Cd16zjbjti",_AllisonMathews,26,1,1,0,0,1,0,2,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0
493,The Downside of Durham's Rebirth: https://t.co/fGQuAXKjUb,_AllisonMathews,12,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
494,Yes. I am an applied sociologist  https://t.co/4iW8asFgkr,_AllisonMathews,13,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
495,@PhuzzieSlippers @meredithclark @WMichelleWho very real possibility,_AllisonMathews,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
496,So proud of my bros/sisters in Duke Race workshop for pulling this amazing conference together https://t.co/F04d6LvtT9,_AllisonMathews,29,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
497,So proud of the work being done in our community! #2BeatHIV  https://t.co/Mr1DDuL9ug,_AllisonMathews,19,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
498,#2BeatHIV had so much fun!  https://t.co/jtydhGpyZC,_AllisonMathews,9,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
499,This is so important!  https://t.co/3NejNBnDwk,_AllisonMathews,8,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
500,A huge thank you (again) to @KiaLCaldwell for great mentorship throughout the years. Finally got our work published! Onward and upward!,_AllisonMathews,34,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
501,#ProudMoment My new article co-authored w mentor,_AllisonMathews,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
502,@SherilynnBlack ahhhh you're in Twitter!!!,_AllisonMathews,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
503,LIVE on #Periscope: What if I could change the world with #2BeatHIV? https://t.co/baCyxLnPvw,_AllisonMathews,21,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
504,LIVE on #Periscope: Feeling inspired... https://t.co/flbKUQg8X0,_AllisonMathews,14,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
505,Thanks!! https://t.co/ezk42xmnHG,_AllisonMathews,3,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
506,Thanks!! https://t.co/Cq75ej6q9h,_AllisonMathews,3,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
507,Happy birthday to me!! So happy to make another trip around the sun. I've got work to do!!,_AllisonMathews,26,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,And won't make me vote for you.  https://t.co/nngFOveS43,_AllisonMathews,12,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
509,Don't they mean salaries?? https://t.co/HNqIp8Ugig,_AllisonMathews,10,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
510,So many ideas flourishing in my mind right now…fingers typing furiously!,_AllisonMathews,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Excited to be hosting today’s Lunch &amp  Learn talk w @IMEUNC: “You are a BRAND: How to leverage social media for the job market &amp  networking”,_AllisonMathews,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
512,Soooooo I’m on hold with my wireless device and I hear: “The revolution will not only be televised. It will be mobilized.” NO.,_AllisonMathews,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,I'm looking for an intern in Chapel Hill/Durham interested in documentary studies... Email me: 2BeatHIV@gmail.com,_AllisonMathews,32,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
514,Me and my daddy repping #tarheels https://t.co/VtzUch0hzC,_AllisonMathews,11,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
515,@bahbybanks bought!,_AllisonMathews,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
516,LIVE on #Periscope https://t.co/6HvwIMpYh7,_AllisonMathews,10,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
517,LIVE on #Periscope: My parents playing music at church https://t.co/YMNYkJxvUT,_AllisonMathews,19,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
518,The best part of Christmas #elders #laughter #love #kitchentable https://t.co/Vpscm34i9P,_AllisonMathews,18,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0
519,Waiting for my parents to get out of choir practice... #Christmas #77degreesinTX @ Holy Cross… https://t.co/IB0dOIXkPM,_AllisonMathews,25,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0
520,"Happy Holidays!! Got to spend some quality time with my ""life coach"" @freedomclay #love https://t.co/9WXJwDvRAe",_AllisonMathews,27,1,0,0,0,2,0,2,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
521,Me and #theexperiment's feature artist @medianjl. Thanks for helping raise awareness about… https://t.co/nrBWjoBwEh,_AllisonMathews,28,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
522,So thankful for the beauty that is tonight!! #2BeatHiv #communityengagement #hivcure @ Beyu Caffe https://t.co/PWcUB8tAmx,_AllisonMathews,29,1,0,0,0,2,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0
523,#thingsisawtoday #durm #protests #policebrutality #blockingstreettraffic #20smallbutstrong https://t.co/J1HfVuJFc0,_AllisonMathews,25,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,0,0,0,0,0
524,#fbf my family singing around the piano at home over July 4th https://t.co/a6fjVk5JZn,_AllisonMathews,20,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
525,#QTNA What are the best animated video apps for iPad? best painting apps?,_AllisonMathews,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
526,Check out my interview with @dj_angelbaby on the @2BeatHIV project: https://t.co/HxHABppkZh. Submit your… https://t.co/G8eJC3YrM6,_AllisonMathews,25,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,2,0,0,0,0,0
527,Deadline extended: 12/18,_AllisonMathews,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
528,What a blessing to do the work that I love with dope people for such a beautiful community!… https://t.co/PCnp3Pvi9m,_AllisonMathews,29,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
529,LIVE on #Periscope: @2BeatHIV &amp  @gelle6 talking ab #hiphoped #theexperiment https://t.co/kddmnBqTyv https://t.co/R16FebCUxh,_AllisonMathews,27,2,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,2,0,0,0,0,0
530,LIVE on #Periscope: @2BeatHIV &amp  @gelle6 vibing &amp  talking ab #hiphop #theexperiment - http://player.activeradionow.c… https://t.co/qcZsKHVSbN,_AllisonMathews,32,3,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,2,0,0,0,0,0
531,LIVE on #Periscope: We're back!! Being interviewed about 2Beat HIV and the experiment http://player.activeradio https://t.co/PTVyt9hBfp,_AllisonMathews,33,2,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0
532,LIVE on #Periscope: being interviewed about 2Beat HIV and the experiment 3 PM EST @gelle6 - http://player.activerad… https://t.co/AjqBYmE7cA,_AllisonMathews,35,2,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,2,0,0,0,0,0
533,LIVE on #Periscope: I love choice FM 92.1 #2BeatHIV #IsetExcelsior @gelle6  https://t.co/wC2zSo50wU,_AllisonMathews,24,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0
534,Africa-shaped solar plant lights up Rwanda - CNN https://t.co/3ItEnp32AR,_AllisonMathews,16,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
535,@nnennaukwu performing @beyucaffe on Dec 14 #theexperiment #isetexcelsior #2BeatHIV https://t.co/c7bur8RuGO,_AllisonMathews,26,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0
536,Sunrise this morning. A peace that passes understanding! Happiness is. https://t.co/pkcem3PuZE,_AllisonMathews,23,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
537,Median is performing for free at Beyu Caffe 12/14 @ 6:30p!! @2BeatHIV get your tix:… https://t.co/GXm4DMzGYr,_AllisonMathews,19,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0
538,Check out #2BeatHIV's next event... #hiphop #innovation #communityengagement #empower #ownthecure… https://t.co/H0DesBbrw6,_AllisonMathews,29,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,0,0,0,0,0
539,#worldaidsday event at LGBTQ Center of Durham,_AllisonMathews,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
540,LIVE on #Periscope: World AIDS Day https://t.co/bW7CzS8jFk,_AllisonMathews,11,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
541,HIV reservoirs: what,_AllisonMathews,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Union Performance Choir wishes you a Merry Christmas! @ Museum of Biblical Art https://t.co/HNmIFXTKFn,_AllisonMathews,24,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
543,Union Performance Choir was invited to sing at the Museum of Biblical Art in Dallas @ Museum of… https://t.co/4R5ZeivGaT,_AllisonMathews,31,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
544,@k975: What does an HIV cure mean to you? Join us. submit ur video by Dec 1: https://t.co/uNFv25v9yP https://t.co/cDUXBv1Or2 #2BeatHIV,_AllisonMathews,26,3,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,2,0,0,0,0,0
545,LIVE on #Periscope: Union Performance Choir - Dallas,_AllisonMathews,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
546,My bff for life #littlebigbrother #DrsMathews https://t.co/AI0xIU71W0,_AllisonMathews,14,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
547,So hype about this!! #thewiz https://t.co/RBeqNdnziy,_AllisonMathews,11,1,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
548,I watched the documentary on Iris Apfel today. She is my fashion spirit goddess. Loved it. https://t.co/rTPxfQ6l2N,_AllisonMathews,29,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
549,@zbaalbaki @gjladson @KrisRenn @tressiemcphd currently reading @Laurence_Ralph's book #renegadedreams https://t.co/yTliy7awDd,_AllisonMathews,28,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,1,0,0,0,0,0
550,@LaurynWhitney  https://t.co/Weag7UExvW,_AllisonMathews,7,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
551,@dopealicious when was this interview done? Do you have a link?,_AllisonMathews,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,LIVE on #Periscope https://t.co/m6AXCioe2R,_AllisonMathews,10,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
553,You got this!! https://t.co/JAsEYdrhyl,_AllisonMathews,7,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
554,candycarver in her genius at @durhamarts #durhamartsguild @ Durham Arts Council https://t.co/YfNv3wAKhM,_AllisonMathews,24,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0
555,Tune in today at 2pm as I'm interviewed about the @2BeatHIV Project and how you can get involved in… https://t.co/GlSTr7jG8n,_AllisonMathews,29,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
556,LIVE on #Periscope: M.O.C.K. Talk radio live @2p ft @2BeatHIV!! https://t.co/Mg59CDR1Qi… https://t.co/ekvZpX3W34,_AllisonMathews,19,6,0,0,0,2,0,0,0,0,0,0,0,0,6,1,2,0,2,0,0,0,0,0
557,LIVE on #Periscope: M.O.C.K. Talk radio - live @2p! https://t.co/RgFWRZdErz… https://t.co/HGD44xCcqB,_AllisonMathews,16,6,1,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,2,0,0,0,0,0
558,#2beatHIV #WAD #worldaidsday @2BeatHIV https://t.co/L721DeUAF2,_AllisonMathews,10,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0
559,#2beatHIV is co-sponsoring World AIDS Day with the HIV/STI Committee of Partnership for a Healthy… https://t.co/kGT2zdfh1l,_AllisonMathews,26,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0
560,#mood https://t.co/qb27mLEwRh,_AllisonMathews,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
561,#2beatHIV submit your best photo/video/art on what HIV cure means to you by 12/1/15 @ Fullsteam Brewery https://t.co/o6VsGpYIOj,_AllisonMathews,28,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,0,0,0
562,Very proud of my intern,_AllisonMathews,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Presenting with Ricky Dillard,_AllisonMathews,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Teamwork makes the dream work. So grateful to these folks who are helping make the #2beatHIV project… https://t.co/HgJD61Tfz9,_AllisonMathews,28,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
565,LIVE on #Periscope: Live at the Lamplighter Awards #2BeatHIV https://t.co/Gvr1ayx0Zh,_AllisonMathews,20,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
566,LIVE on #Periscope: Live at the Lamplighter Awards #2BeatHIV https://t.co/BONwtooGR8,_AllisonMathews,21,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
567,LIVE on #Periscope: Live at the Lamplighter Awards #2BeatHIV https://t.co/5EX5u0TU9P,_AllisonMathews,22,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
568,Excited to be presenting the Cathy Hughes Business Community Service Award at the #lamplighterawards… https://t.co/mWXOvG6uAN,_AllisonMathews,35,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
569,Kinda miss the Afro days!! I look so young in these photos 😍 https://t.co/K6042Lcggt,_AllisonMathews,17,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
570,Today was such a glorious day! Keep on shining y'all! https://t.co/GIu5MptpO6,_AllisonMathews,17,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
571,Repost from @eyesonmrsbass of me teaching the babies about #2beatHIV #HIVcure #hivprevention… https://t.co/jXnT5nx4NZ,_AllisonMathews,25,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0
572,for the ones who support me &amp  keep me going: #aaron #aliya #vicki #sherbie #JC #shari #sheridan #valeya #steven #gerard #randy #jenny #hedy,_AllisonMathews,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
573,for my friends who died too young: #fiona #freddie,_AllisonMathews,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
574,I do it for him: #rufus. I do it for those who've passed: #elnora #hazel #smith #george #nicholas #beatrice #julia my niece: #yasmin,_AllisonMathews,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
575,Happy birthday to my grandfather,_AllisonMathews,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,Repost from @freedomclay using repostregramapp thanks for the love and support from our community… https://t.co/5khJjhO4v6,_AllisonMathews,29,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
577,Photo/Video Contest: What Does HIV cure mean to you? #2beatHIV Deadline Dec 1!! Link in bio:… https://t.co/XVnanzkB31,_AllisonMathews,25,1,0,0,0,2,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0
578,Nothing better than a @feofficial concert to make your weekend great https://t.co/1uacp44bfq,_AllisonMathews,20,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
579,LIVE on #Periscope: The Foreign Exchange live at Cat's Cradle #fexchange https://t.co/gUUxeSKrDz,_AllisonMathews,25,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
580,LIVE on #Periscope: Foreign exchange at Cat's cradle https://t.co/hAMNr4mLSc,_AllisonMathews,18,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
581,@IMEUNC @2BeatHIV @iaarunc thanks for sharing!,_AllisonMathews,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
582,@dasanahanu thanks for the repost!,_AllisonMathews,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
583,https://t.co/w387YCn9n7 Pls share @2BeatHIV's new promo video! Find out to get involved in the next Innovation Challenge! @HIVCureWorkGrp,_AllisonMathews,32,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
584,https://t.co/w387YCn9n7 Pls share @2BeatHIV's new promo video! Find out to get involved in the next Innovation Challene! @iaarunc @IMEUNC,_AllisonMathews,32,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0
585,Take 15... What is #2beatHIV?? Watch the video to find out. Then go to https://t.co/uNFv25MKXp to join today! https://t.co/oewyyhAzDH,_AllisonMathews,26,6,0,0,0,1,2,0,0,0,0,0,0,0,6,1,0,0,2,0,0,0,0,0
586,@_reinarose_ yes,_AllisonMathews,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
587,Prizes prizes and more prizes oh my!! Perfect for a holiday gift or to help your brand!! Go to @2BeatHIV to find out more,_AllisonMathews,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
588,I would like to thank the Academy for such a great honor as to be selected as postdoc of the month… https://t.co/jwzBqm4mDt,_AllisonMathews,30,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
589,I had the privilege of eating gourmet food fresh from the farm tonight!! #durm https://t.co/6ZB4ze41GM,_AllisonMathews,22,1,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
590,Add me! I'll be out at NCCU's tailgating for #nccuhomecoming around 12p. Say hi and ask me about… https://t.co/ppymN6YEEc,_AllisonMathews,28,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
591,LIVE on #Periscope: You are a Brand: How to use social media for job market https://t.co/PYqc7MuVMK,_AllisonMathews,27,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
592,Today I speak to a group of UNC MPH students about how to use social media for the job market. Check out periscope!,_AllisonMathews,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,"I'm learning (or at least reenforcing) that nobody wants 2go 2 ""research info sessions"" anymore…gotta find a new way 2 engage #2beatHIV",_AllisonMathews,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
594,@meredithclark me too! Can't find her handle right now. Work that TT hustle!!,_AllisonMathews,17,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
595,About last night. Fun. @ Durham,_AllisonMathews,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
596,Website coming soon!! #2beatHIV #HIV #HIVcure https://t.co/q63ZaLDRn2,_AllisonMathews,14,1,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
597,via @nprnews: Where Does The 'Pull Up Your Pants' School Of Black Politics Come From? https://t.co/ZLHiFFxft0,_AllisonMathews,21,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
598,Love this body positive walk by my dear friend @DexStar84!! https://t.co/fR97SH0ceo,_AllisonMathews,18,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
599,"Will the New York City Subway Ban These Ads for Using the Word ""Period""? by @jennykutner https://t.co/A3igMU8Fh3 via @MicNews",_AllisonMathews,31,1,0,0,0,0,1,2,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
600,We're rising to the top! 👭💁🏽 Enjoyed lunch with the NC chapter of Women of Color in Research @… https://t.co/gYBTEeYmrP,_AllisonMathews,26,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
601,#dearblackgirl: You deserve 2 have people fighting for you and cheering you on. http://t.co/aHfhVgYPb3 via @thebeautifulprj &lt --all of this!,_AllisonMathews,31,2,2,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
602,I'm not gonna lie,_AllisonMathews,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,#thingsisawtoday #photography #iphoneonly https://t.co/RsWY7gB5iB,_AllisonMathews,16,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
604,#helpideastHrIVe What are myths about HIV cure and how do we dispel them? - http://t.co/suMKtrkXOx,_AllisonMathews,24,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
