# CSV-Datei erstellt auf csv-zusammenfuehren.de
# -----------------------------------------------------------

username,text_tweet
realDonaldTrump,"Thank you for a great evening - Laconia, New Hampshire -- will be back soon! #AmericaFirst https://t.co/3KWOl2ibaW https://t.co/QWbYm2lY7B,,,,,,"
"realDonaldTrump;""""""@AK_TWEET: #TheDonald's hair gets the #JimmyFallon treatment on #TheTonightShow #TrumpPence16 https://t.co/0RRPbfIgXH""""  So true!"",,,,,,,",
"realDonaldTrump;""""""@jimmyfallon: Tonight: @realDonaldTrump, @normmacdonald, a performance by Kiiara,""and your funniest #MyTeacherIsWeird tweets. #FallonTonight"""""",,,,",
realDonaldTrump,"Instead of driving jobs and wealth away, AMERICA will become the WORLD'S great magnet for innovation &amp  job creation! https://t.co/cvu20ZQSVJ,,,,,,"
realDonaldTrump,"Will be joining @jimmyfallon on @FallonTonight at 11:35pmE tonight. Enjoy!,,,,,,,"
realDonaldTrump,"I will be interviewed by @jessebwatters on @oreillyfactor tonight at 8pm. Enjoy!,,,,,,,"
realDonaldTrump,"Full transcript of economic plan- delivered to the Economic Club of New York. #MAGA https://t.co/xiu9AUiSSD https://t.co/Fsy1diPWjU,,,,,,,"
realDonaldTrump,"Thank you @JerryJrFalwell! https://t.co/jzUQxkW4tB,,,,,,,"
realDonaldTrump,"Thank you to all of our law enforcement officers - across America! #LESM #MAGA  https://t.co/Mcbc2JzhN2 https://t.co/4MTmR8kXVb,,,,,,,"
realDonaldTrump,"Thank you for having me! I enjoyed the tour and spending time with everyone. See you soon. #MAGA https://t.co/eNtS7IBPDo,,,,,,,"
realDonaldTrump,"Will be on @foxandfriends at 7:00 A.M. Enjoy!,,,,,,,"
"realDonaldTrump;""""""@ghfanlovessonny: @realDonaldTrump you have my vote in Pennsylvania. Trump 2016"""" Thank you!"",,,,,,,",
realDonaldTrump,"I was never a fan of Colin Powell after his weak understanding of weapons of mass destruction in Iraq = disaster. We can do much better!,,,,,,,"
realDonaldTrump,"I will be interviewed on @foxandfriends tomorrow at 7am. Enjoy!,,,,,,,"
realDonaldTrump,"Great poll out of Nevada- thank you! See you soon. #MAGA #AmericaFirst https://t.co/3KWOl2ibaW https://t.co/27sR3MjjXc,,,,,,,"
realDonaldTrump,"Great evening in Canton, Ohio-thank you! We are going to MAKE AMERICA GREAT AGAIN! Join us:  https://t.co/3KWOl2ibaW https://t.co/4MvwUj9eX9,,,,,,"
realDonaldTrump,"Honor to have been interviewed by the very wonderful @bishopwtjackson in Detroit last week - tune in at 9pmE. Enjoy! https://t.co/9ahPnfhQ5N,,,,,,,"
realDonaldTrump,"Thank you Ohio! Just landed in Canton for a rally at the Civic Center. Join me at 7pm: https://t.co/s0XVVNyBKf https://t.co/UtCRxykurW,,,,,,,"
realDonaldTrump,"Thank you Florida- can't wait to see you Friday in Miami! Join me: https://t.co/rsx313493u https://t.co/JxsWXz05T9,,,,,,,"
realDonaldTrump,"Thank you @ATFD17! #ImWithYou Video: https://t.co/z9Yg83VTF4,,,,,,,"
realDonaldTrump,"Great poll Florida - thank you!  #ImWithYou #AmericaFirst https://t.co/6Odle7j1hd,,,,,,,"
realDonaldTrump,"Thank you Ohio - see you tonight! https://t.co/0DyHkzzWvj,,,,,,,"
realDonaldTrump,"Russia took Crimea during the so-called Obama years. Who wouldn't know this and why does Obama get a free pass?,,,,,,,"
realDonaldTrump,"Why isn't President Obama working instead of campaigning for Hillary Clinton?,,,,,,,"
realDonaldTrump,"Thank you Rep. @CynthiaLummis! https://t.co/4S4pnx4Q6r https://t.co/PLUKlsPXPR,,,,,,,"
realDonaldTrump,"Thank you Rep. @MarshaBlackburn! https://t.co/vxEk0X4ntS https://t.co/9gAk0FWqZ8,,,,,,,"
realDonaldTrump,"Thank you @RepReneeEllmers! https://t.co/1DrZpfa6je https://t.co/rzEw8pQhds,,,,,,,"
realDonaldTrump,"CHILD CARE REFORMS THAT WILL MAKE AMERICA GREAT AGAIN! Transcript: https://t.co/rntyxBSb9J https://t.co/5SWmxfVfto https://t.co/j389Quo4bg,,,,,,,"
realDonaldTrump,"#ImWithYou #AmericaFirst https://t.co/Ne4pI7FyU7,,,,,,,"
realDonaldTrump,"Thank you Clive, Iowa! https://t.co/tuZ35BkD9J,,,,,,"
realDonaldTrump,"Join us today! Together, we will  #MakeAmericaGreatAgain! https://t.co/v40n8RXgti https://t.co/e3KQfBR2K8,,,,,,"
realDonaldTrump,"Heading to Iowa- join me today at noon! #MakeAmericaGreatAgain Tickets: https://t.co/TEY6BbCyxt https://t.co/QyR2MDYYbZ,,,,,,,"
realDonaldTrump,"Join me in Clive, Iowa tomorrow at noon! #AmericaFirst #MAGA Tickets: https://t.co/TEY6BbCyxt https://t.co/l17uzRPyLs,,,,,,"
"realDonaldTrump;""""""@brimyers813: Saw ur speech on Twitter. U give me hope and optimism. I feel as though I am in the room with u. I pray 4 ur/our success."""""",,,,,,,",
realDonaldTrump,"Just got back from Asheville,  North Carolina, where we had a massive rally. The spirit of the crowd was unbelievable. Thank you!  #MAGA,,,,,"
realDonaldTrump,"Stopped by @TrumpDC to thank all of the tremendous men &amp  women for their hard work! https://t.co/oGcJL4N454,,,,,,,"
realDonaldTrump,"Will be on @CNBC at @7:22. Enjoy!,,,,,,,"
realDonaldTrump,"I will be interviewed on @foxandfriends at 7:00 A.M.,,,,,,,"
realDonaldTrump,"#NeverForget https://t.co/G5TMAUzy0z,,,,,,,"
realDonaldTrump,"The seriously failing @nytimes, despite so much winning and poll numbers that will soon put me in first place, only writes dishonest hits!,,,,,"
realDonaldTrump,"Hillary Clinton just had her 47% moment. What a terrible thing she said about so many great Americans!,,,,,,,"
realDonaldTrump,"While Hillary said horrible things about my supporters, and while many of her supporters will never vote for me, I still respect them all!,,,,,"
realDonaldTrump,"Really sad that Republicans would allow themselves to be used in a Clinton ad. Lindsey Graham, Romney, Flake, Sass. SUPREME COURT, REMEMBER!,,,"
realDonaldTrump,"Wow, Hillary Clinton was SO INSULTING to my supporters, millions of amazing, hard working people. I think it will cost her at the Polls!,,,,"
realDonaldTrump,"Will be in Missouri today with Melania for the funeral of a wonderful and truly respected woman, Phyllis S!,,,,,,"
"realDonaldTrump;""""""@Stvzbnk: Just Watched @tonyschwartz. Obviously Tony is a Total Whack Job @realDonaldTrump"""""",,,,,,,",
realDonaldTrump,"Just returned from Pensacola, Florida, where the crowd was incredible.,,,,,"
realDonaldTrump,"I havn't seen @tonyschwartz in many years, he hardly knows me. Never liked his style. Super lib, Crooked H supporter. Irrelevant dope!,,,,,"
realDonaldTrump,"Dummy writer @tonyschwartz, who wanted to do a second book with me for years (I said no), is now a hostile basket case who feels jilted!,,,,,"
realDonaldTrump,"Thank you Florida - we are going to MAKE AMERICA GREAT AGAIN! Join us: https://t.co/3KWOl2ibaW.  #AmericaFirst https://t.co/vzKtRxzvwv,,,,,,,"
realDonaldTrump,"Will be delivering a major speech tonight - live on @oreillyfactor at 8:10pm from Pensacola, Florida.,,,,,,"
realDonaldTrump,"Thank you Ohio. Together, we will MAKE AMERICA GREAT AGAIN! https://t.co/3KWOl20zMm https://t.co/n026nE4XIp,,,,,,"
realDonaldTrump,"Great honor to be endorsed by popular &amp  successful @gov_gilmore of VA. A state that I very much want to win-THX Jim! https://t.co/x4Y1TAFHvn,,,,,,,"
realDonaldTrump,"MAKE AMERICA GREAT AGAIN! #AmericaFirst #ImWithYou https://t.co/JIlNW7myEN,,,,,,,"
realDonaldTrump,"Henry McMaster, Lt. Governor of South Carolina who endorsed me, beat failed @CNN announcer Bakari Sellers, so badly. Funny!,,,,"
realDonaldTrump,"Jeff Zucker failed @NBC and he is now failing @CNN.,,,,,,,"
realDonaldTrump,".@CNN is unwatchable. Their news on me is fiction. They are a disgrace to the broadcasting industry and an arm of the Clinton campaign.,,,,,,,"
realDonaldTrump,"The documentary of me that @CNN just aired is a total waste of time. I don't even know many of the people who spoke about me. A joke!,,,,,,,"
realDonaldTrump,"Final poll results from NBC on last nights Commander-in-Chief Forum. Thank you! #ImWithYou #MAGA https://t.co/C5ipaxUN7B,,,,,,,"
realDonaldTrump,"It wasn't Matt Lauer that hurt Hillary last night. It was her very dumb answer about emails &amp  the veteran who said she should be in jail.,,,,,,,"
realDonaldTrump,"More poll results from last nights Commander-in-Chief Forum.  #AmericaFirst #TrumpTrain https://t.co/FxyBL6fO1h,,,,,,,"
realDonaldTrump,"Last nights results - in poll taken by NBC. #AmericaFirst #ImWithYou https://t.co/sCOnny1fl3,,,,,,,"
realDonaldTrump,"With Luis, Mexico and the United States would have made wonderful deals together - where both Mexico and the US would have benefitted.,,,,,,"
realDonaldTrump,"Mexico has lost a brilliant finance minister and wonderful man who I know is highly respected by President Pe̱a Nieto.,,,,,,,"
realDonaldTrump,"Hillary Clinton answered email questions differently last night than she has in the past. She is totally confused. Unfit to serve as #POTUS.,,,,,,,"
realDonaldTrump,"Hillary just gave a disastrous news conference on the tarmac to make up for poor performance last night. She's being decimated by the media!,,,,,,,"
"realDonaldTrump;""""""A rough night for Hillary Clinton""""  ABC News."",,,,,,,",
realDonaldTrump,"Wow, reviews are in - THANK YOU!,,,,,,"
realDonaldTrump,"COMING UP @GenFlynn @newtgingrich on @foxandfriends,,,,,,,"
realDonaldTrump,"Thank you to @foxandfriends for the nice reviews of last night.,,,,,,,"
realDonaldTrump,"Thank you America - great #CommanderInChiefForum polls! https://t.co/Rcu6KaRGCB,,,,,,,"
realDonaldTrump,"Thank you to our fantastic veterans. The reviews and polls from almost everyone of my Commander-in-Chief presentation were great. Nice!,,,,,,,"
realDonaldTrump,"Thank you Peter - if elected, I will think big for our country &amp  never let the American people down! #AmericaFirst https://t.co/6Nwu7EMJ9d,,,,,,"
realDonaldTrump,"Wow - thank you Pensacola, FL. See you Friday at 7pm -- join me! https://t.co/JCO7Za78tV https://t.co/LYmpRyY0Hq,,,,,,"
realDonaldTrump,"#AmericaFirst! https://t.co/fQGxwAjXD7,,,,,,,"
realDonaldTrump,"'Donald Trump leads Hillary Clinton by 19 points among military, veteran voters: poll' #AmericaFirst #MAGA https://t.co/5FmxGtLkwt,,,,,,"
"realDonaldTrump;""""""@adhd_fa:Kudos to @PARISDENNARD for standing up to CNN's attempt to bully you and shout you down for defending @realDonaldTrump #media bias"",,,,,,,",
realDonaldTrump,"I will be interviewed on @oreillyfactor tonight at 11pmE @FoxNews. Enjoy!,,,,,,,"
realDonaldTrump,"Thank you North Carolina- get out &amp  #VoteTrump on 11/8/2016! #MakeAmericaGreatAgain https://t.co/HX2LRYs4Vq,,,,,,,"
realDonaldTrump,"Great meeting with military spouses in Virginia- joined by @IvankaTrump, @LaraLeaTrump, @GenFlynn &amp  @MayorRGiuliani. https://t.co/00GNH9nLet,,,,,"
realDonaldTrump,"Thank you to all of our amazing military families, service members, and veterans. #ImWithYou https://t.co/RmQJt0Wxcq,,,,,"
realDonaldTrump,"Join me in Pensacola, Florida this Friday at 7pm! #VoteTrump  https://t.co/L8Ui56dcrJ https://t.co/0ciDCuoFeO,,,,,,"
realDonaldTrump,"Thank you! #VoteTrump #ImWithYou https://t.co/SCEq9LqTTj,,,,,,,"
realDonaldTrump,"Mainstream media never covered Hillary�۪s massive ���hacking�۝ or coughing attack, yet it is #1 trending. What�۪s up?,,,,,,"
"realDonaldTrump;""""""@Ler: Message for undecided voters: Please wake up and vote DonaldTrump now! Trump/Pence very important save our America before too late!"""""",,,,,,,",
realDonaldTrump,"Thank you! #AmericaFirst https://t.co/6v4C8ykDVl,,,,,,,"
realDonaldTrump,"As a tribute to the late, great Phyllis Schlafly, I hope everybody can go out and get her latest book, THE CONSERVATIVE CASE FOR TRUMP.,,,,"
"realDonaldTrump;""China wouldn't provide a red carpet stairway from Air Force One and then Philippines President calls Obama """"the son of a whore."""" Terrible!"",,,,,,,",
realDonaldTrump,"The truly great Phyllis Schlafly, who honored me with her strong endorsement for president, has passed away at 92. She was very special!,,,,,"
realDonaldTrump,"Thank you Ohio! #AmericaFirst https://t.co/p68GAJdhwu,,,,,,,"
realDonaldTrump,"Heading to Youngstown, Ohio now- some great polls. #AmericaFirst https://t.co/cGwDLSOFUt,,,,,,"
realDonaldTrump,"Thank you American Legion Post 610- for hosting @Mike_Pence &amp  I for a roundtable with labor leaders. #LaborDay #MAGA https://t.co/r0cwJlV38L,,,,,,,"
realDonaldTrump,"#LaborDay #AmericaFirst Video: https://t.co/RNl7cfzkmN https://t.co/ZqRtbV4KRI,,,,,,,"
realDonaldTrump,"Can you believe that the Chinese would not give Obama the proper stairway to get off his plane - fight on tarmac! https://t.co/FAldS5zZi5,,,,,,,"
realDonaldTrump,"President Obama &amp  Putin fail to reach deal on Syria - so what else is new? Obama is not a natural deal maker. Only makes bad deals!,,,,,,,"
"realDonaldTrump;""""""@OSPREY675: @Miami4Trump I followed you because you are a patriot &amp  support @realDonaldTrump,"" as do I. #MAGA by sticking together."""""",,,,,,",
"realDonaldTrump;""""""@tweak626: I'm at a biker rally in Perry,"" Kansas...and everyone is a @realDonaldTrump fan. Love it."""""""""""""",,,,,,",
"realDonaldTrump;""""""@ronnieclemmons: @ChrisCJackson @TakouiS @realDonaldTrump  Trump now leads her by 2 - get real,"" she will lose big"""""""""""""",,,,,,",
"realDonaldTrump;""""""@lblackvelvet: @realDonaldTrump We need to show Americans that Hillary will KILL our Country !! Vote for Trump !!"""""",,,,,,,",
"realDonaldTrump;""""""@CherNuna: @realDonaldTrump It defies belief the Web of Lies Hillary is spinning! One excuse after another. Then it's this,"" then it's that."""""",,,,,,",
"realDonaldTrump;""Lyin' Hillary Clinton told the FBI that she did not know the """"C"""" markings on documents stood for CLASSIFIED. How can this be happening?"",,,,,,,",
"realDonaldTrump;""To the African-American community: The Democrats have failed you for fifty years, high crime, poor schools, no jobs. I will fix it,"" VOTE """"""""T"""""""""""""",,,",
realDonaldTrump,"The polls are close so Crooked Hillary is getting out of bed and will campaign tomorrow.Why did she hammer 13 devices and acid-wash e-mails?,,,,,,,"
realDonaldTrump,"The Great State of Arizona, where I just had a massive rally (amazing people), has a very weak and ineffective Senator, Jeff Flake. Sad!,,,,"
realDonaldTrump,"The Republican Party needs strong and committed leaders, not weak people such as @JeffFlake, if it is going to stop illegal immigration.,,,,,"
"realDonaldTrump;""""""@AnneBellar: @realDonaldTrump @CNN CNN is so biased. Never ever watch them. Trump 2016!!"""""",,,,,,,",
realDonaldTrump,"Crooked Hillary's V.P. pick said this morning that I was not aware that Russia took over Crimea. A total lie - and taken over during O term!,,,,,,,"
realDonaldTrump,"Wow, the failing @nytimes has not reported properly on Crooked's FBI release. They are at the back of the pack - no longer a credible source,,,,,,"
realDonaldTrump,".@CNN is so disgusting in their bias, but they are having a hard time promoting Crooked Hillary in light of the new e-mail scandals.,,,,,,"
realDonaldTrump,"Great visit to Detroit church, fantastic reception, and all @CNN talks about is a small protest outside. Inside a large and wonderful crowd!,,,,,"
realDonaldTrump,"I am returning to the Pensacola Bay Center in Florida- Friday, 9/9/16 at 7pm. Join me! https://t.co/L8Ui56dcrJ https://t.co/wAePlfS0JL,,,,,,"
realDonaldTrump,"Thank you Great Faith Ministries International, Bishop Wayne T. Jackson, and Detroit! https://t.co/4Ucx678ZCC,,,,,"
realDonaldTrump,"#ImWithYou https://t.co/I8dHzezmY4,,,,,,,"
realDonaldTrump,"#AmericaFirst #ImWithYou https://t.co/Gtl7DyQkzt,,,,,,,"
realDonaldTrump,"Great new poll Iowa - thank you! #MakeAmericaGreatAgain #ImWithYou https://t.co/7hupah1RQN,,,,,,,"
realDonaldTrump,"I visited our Trump Tower campaign headquarters last night, after returning from Ohio and Arizona, and it was packed with great pros - WIN!,,,,,"
realDonaldTrump,"People will be very surprised by our ground game on Nov. 8. We have an army of volunteers and people with GREAT SPIRIT! They want to #MAGA!,,,,,,,"
realDonaldTrump,"Just heard that crazy and very dumb @morningmika had a mental breakdown while talking about me on the low ratings @Morning_Joe. Joe a mess!,,,,,,,"
realDonaldTrump,"I will be interviewed by @ericbolling tonight at 8pm on the @oreillyfactor. Enjoy!,,,,,,,"
realDonaldTrump,"I am promising you a new legacy for America. We're going to create a new American future. Thank you OHIO! #ImWithYou https://t.co/TUgccsxvoy,,,,,,,"
realDonaldTrump,"Thank you for having me this morning @AmericanLegion. I enjoyed my time with everyone! #ALConvention2016 https://t.co/19TZEi6EbB,,,,,,,"
realDonaldTrump,"Poll numbers way up - making big progress!,,,,,,,"
realDonaldTrump,"Thank you to @foxandfriends for the great review of the speech on immigration last night. Thank you also to the great people of Arizona!,,,,,,,"
realDonaldTrump,"Mexico will pay for the wall!,,,,,,,"
